id,address,version,token0,token1,fee,block_number,timestamp
0,0x79a3770a022b8fbb7674600f7a598360e72c8b2c,2,0x4200000000000000000000000000000000000006,0x89643718a683fa072df18aa81902a5150ee56070,300,10002442,1706794231
1,0x675a00474ffd9c675262d36ddb0ebec10e63b5dc,2,0x4200000000000000000000000000000000000006,0x639c0d019c257966c4907bd4e68e3f349bb58109,300,10019158,1706827663
2,0x338d8685b405e408f5516d3654aa36bc372b8e32,2,0x013530cb29820397df217dd6a5126b2b89aa60f3,0x4200000000000000000000000000000000000006,300,10040966,1706871279
3,0xd27b54545e0158f61fdf5a5adae96f4235a6e43a,2,0x4200000000000000000000000000000000000006,0xaea6765bb8ee0b2f410ddb410cc71ca1235e89e5,300,10047442,1706884231
4,0x46bf943f7523ee235db487e2b4e3bcaa19183b0b,2,0x2d8fa0ac452957f953363f403d4d1aaa7fb5d18e,0x4200000000000000000000000000000000000006,300,10050363,1706890073
5,0x82cdcec31bb19640081cfe33e5a7a601c9820977,2,0x1e80672fc0b31140275d79847bcf7bdde7a01182,0x4200000000000000000000000000000000000006,300,10064066,1706917479
6,0xd7c4447e7c6b8a4f4d47ad7110727a8d546e212c,2,0x0d97f261b1e88845184f678e2d1e7a98d9fd38de,0x114eee493a909a4eba20bd2bd86edd4f29342c88,300,10080892,1706951131
7,0x42c3e0da2757309766095a5045aefe398b60f90a,2,0x114eee493a909a4eba20bd2bd86edd4f29342c88,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,300,10081024,1706951395
8,0xc8b1487c06bc8680305f952c9d78bc54c7e018fd,2,0x114eee493a909a4eba20bd2bd86edd4f29342c88,0x9e53e88dcff56d3062510a745952dec4cefdff9e,300,10082548,1706954443
9,0x9fd12ce9aab82b2c7e913f2105d27b927b4363f2,2,0x114eee493a909a4eba20bd2bd86edd4f29342c88,0x4200000000000000000000000000000000000006,300,10084570,1706958487
10,0xcab353cd1280846f7786f42299311a18e27d3849,2,0x4200000000000000000000000000000000000006,0xc0b0bb06aaa90b3b2652add9daf72cb7f9465ce2,300,10087638,1706964623
11,0x90680042e28295f379fad6fe55ff99a86aca03a5,2,0x4200000000000000000000000000000000000006,0x5e35e347b6add9d0017ba7c5fcc2cba0914225bd,300,10093173,1706975693
12,0xda532341dfaf2543ddb2512b3a237e0a9ec06f23,2,0x4200000000000000000000000000000000000006,0xc214a3d42ed04272c0d4fe775055233ac6dc2c65,300,10100465,1706990277
13,0x402e602e154f8b191734998113b5877807b8bc52,2,0x3fac2634b49c8997593a439b6395cebec27f7f9c,0x4200000000000000000000000000000000000006,300,10103297,1706995941
14,0xe07e2fef665e360d31b31d99ad7d67eb67357e76,2,0x4200000000000000000000000000000000000006,0x83c3dbd316c5a694d5a6d5825a5bac798fca9d24,300,10110410,1707010167
15,0x1690a288c6a8d80f456c3e9e48f028c3b4d607d2,2,0x4200000000000000000000000000000000000006,0x6219c80e5c3741cb7be6140f078be819a70f5328,300,10111926,1707013199
16,0xaafb8445c32071cd6e3792f0e351efb09cca2980,2,0x4200000000000000000000000000000000000006,0x688975a56d1cf34bad206bca6f93d970ab843c77,300,10113383,1707016113
17,0xcf0adebe9e99c0614b3dd49727bdd3185275b70b,2,0x4200000000000000000000000000000000000006,0xc96d832bd23a67614296d0c234837489f367a430,300,10113396,1707016139
18,0xafd1238720b9f4253a75d1f8bee9d147d51a9d3f,2,0x2e7e78b6793750d0dbb0d278cae656480b97882b,0x4200000000000000000000000000000000000006,300,10114210,1707017767
19,0x17c4aa4a15c7a180bfd8b477a00c128fb387461c,2,0x4200000000000000000000000000000000000006,0xb32248b0f7fcb79b3dbe99fc3e15e2fcfe44f553,300,10117742,1707024831
20,0x18790b2c2a6169a8ccdc255128edd5f43b1c8fd7,2,0x4200000000000000000000000000000000000006,0xd2a685245179c45107cf948b94199d422f926e33,300,10122122,1707033591
21,0x27c0da53ae68b2192f31e74437e0fda41aeb5106,2,0x4200000000000000000000000000000000000006,0x617de5c8db69bba93456e08a28a3d527185d9ca5,300,10130576,1707050499
22,0x3234e246d390a9e7b0671c8a0a8bd82df3ce5e47,2,0x4200000000000000000000000000000000000006,0x8299522ff5768a58ea2ca202c287b724a3dfb855,300,10131038,1707051423
23,0xe67f6e2589b9c4f6e26620f96afe49029cb51f5c,2,0x4200000000000000000000000000000000000006,0xdb3c2ddc20f538808ed51a9e708c90d7931934d8,300,10131392,1707052131
24,0x5636c6f5ade81b63da945ba4c9f504c7eaa9ea61,2,0x4200000000000000000000000000000000000006,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,300,10133330,1707056007
25,0xf62a805b4e8df23c26112408096c2c9f58c4081e,2,0x4200000000000000000000000000000000000006,0x6ed90a0736248665c1c5db95ba825baac8783f74,300,10133837,1707057021
26,0x8c13bdf56e567419863e3f2a7b0fd38199ef4286,2,0x1966b8a187bde4d01f368f55884f7ed1ac02bf81,0x4200000000000000000000000000000000000006,300,10134182,1707057711
27,0x3d8c85be2ae37446ee0f88fb7078318f4857e381,2,0x4200000000000000000000000000000000000006,0x62bb95bfc64c4896136c2c010310524c82fbcdd8,300,10134730,1707058807
28,0x7b9085b87fbf4706ca2596661ce7aa2a15dc5a24,2,0x4200000000000000000000000000000000000006,0xedb553afb91fb8def47219296fb79aae134258c8,300,10141443,1707072233
29,0xf485197e871f2cacd51e02b2692a0621052f1cc0,2,0x4200000000000000000000000000000000000006,0x62bb95bfc64c4896136c2c010310524c82fbcdd8,300,10141882,1707073111
30,0x221d91b04e3af5e2d4dfb20c0c6b655047116e2e,2,0x4200000000000000000000000000000000000006,0x8e61aba3e4602bf843a67096e4c8818cc59949a7,300,10146250,1707081847
31,0x578d633e12a2cecedb4499123a43b513a565280d,2,0x4200000000000000000000000000000000000006,0xead1b255fce651bdc56270fe2f238bfc6ff0d3c0,300,10148176,1707085699
32,0x47e2b08da36cd7ec7757dbf3ab505191c532a68b,2,0x4200000000000000000000000000000000000006,0x5e35e347b6add9d0017ba7c5fcc2cba0914225bd,300,10151791,1707092929
33,0x5508a9e091cb65129e08cd7c99851ba84423d9e2,2,0x4200000000000000000000000000000000000006,0x96e890c6b2501a69cad5dba402bfb871a2a2874c,300,10153820,1707096987
34,0xbaac60dce6f2161d63dc4e417889f2592fe63490,2,0x4200000000000000000000000000000000000006,0xbe62daf17f6418b0be551c5d57f4f59ff16bd3b3,300,10157706,1707104759
35,0x6b8e505bc96b9fdb7c88b805cfa757344da722e5,2,0x4200000000000000000000000000000000000006,0xc32a4e2b86afe970d865d6581ccedaadedb6f72f,300,10159269,1707107885
36,0x60c00a1907f46f63e9005b979c4672dec570819e,2,0x1d4d43fa61056b89857337a161a5a057eb82a21f,0x4200000000000000000000000000000000000006,300,10160936,1707111219
37,0xb730ce4b3e6d99c1f4aba071107bda1cd423f312,2,0x4200000000000000000000000000000000000006,0x8543d3da89b870411968001935406d7831e27e58,300,10161369,1707112085
38,0xc855e143c7187618e32c049cf89c3125d5cf85bc,2,0x1db95006d1123c020a6613247d8cf656b15db98f,0x4200000000000000000000000000000000000006,300,10161572,1707112491
39,0x4773324565a91de85e762fa9b9a0e81cc113edc8,2,0x4200000000000000000000000000000000000006,0xf997691f2e036eb4ae4d6861d1134f10a05ef2ad,300,10161713,1707112773
40,0x03fb89fb7c1442dc86ddef5c196e096b71955319,2,0x4200000000000000000000000000000000000006,0xcaeeb58154954aaa60fb2bdc78dec83995ee7736,300,10162923,1707115193
41,0x323a12ec860571af027d23da37ecb342c956c1ba,2,0x4200000000000000000000000000000000000006,0x633b79499f2b64e425906f673d5dfb5038164986,300,10163368,1707116083
42,0xe4dce807b472dd6d5facce412eee3a2e4268e5d4,2,0x0e5dfb5cd32e644102c637bfface44e806018a25,0x4200000000000000000000000000000000000006,300,10163835,1707117017
43,0x9a1fc47b0f3b4af9c7075b9c3a3fd11f9953e047,2,0x4200000000000000000000000000000000000006,0xfcf8ff5ef738c6b8ce2351f973f4ae79df860874,300,10163937,1707117221
44,0x4cd9d87efc4dad3ecd05c82aad55f69a9a5b4d4a,2,0x2f652759f2dfd03cc561768c29e730260d207909,0x4200000000000000000000000000000000000006,300,10164281,1707117909
45,0xe8908246a07c436f2a6e85fda7a454d5b7c0fa99,2,0x4200000000000000000000000000000000000006,0xa2795dbb1fe515028975c3e9b0044c0e0d7e4d23,300,10164301,1707117949
46,0x7774a03901a4681610650a43a080d708df5c91ee,2,0x04e95cab94c77630d67ff67f95bcb3417034991a,0x4200000000000000000000000000000000000006,300,10164408,1707118163
47,0x327f868ee0d97100206db0b792df6de810195fe3,2,0x31fdd0cee70fa6ffc930f913807cdc8e042e3b76,0x4200000000000000000000000000000000000006,300,10164502,1707118351
48,0x554a5edcd2e81f1db47667a991a528c51779c362,2,0x4200000000000000000000000000000000000006,0x457f7016dae9e0a86fd08933b9bcb6f31e5cfdd8,300,10164644,1707118635
49,0x43ed2357023a7d5b85de6f3d77add85bf8078799,2,0x4200000000000000000000000000000000000006,0xf65c09ec9ff7724ba4419fa6eef4ac7ae14c60d4,300,10164734,1707118815
50,0xa55b036b77dba14bff94d9f2670ee07d1849fe41,2,0x4200000000000000000000000000000000000006,0x46ca073c722c37bae3ddaad42314563f2f93e388,300,10164913,1707119173
51,0xfa47c703d64db22ecf8b15c04f5907249dcffecf,2,0x4200000000000000000000000000000000000006,0x46ca073c722c37bae3ddaad42314563f2f93e388,300,10164993,1707119333
52,0x35d109d3ec3ea502a472710f6d92dff484a6228f,2,0x4200000000000000000000000000000000000006,0xd50e3c64e81cf20b6e63e79259f9dd829edf8166,300,10165282,1707119911
53,0x330074ad3b1d4233452d09b756db9a44e69a17b8,2,0x4200000000000000000000000000000000000006,0x76a7c930952019d80f5447836c911b7a48a7615d,300,10165396,1707120139
54,0x4bfc0b0c8f51edb490c7d30c434df32ca248a96a,2,0x4200000000000000000000000000000000000006,0xed1df9e64933b8584d519b92c5ec67730ea6ba49,300,10165561,1707120469
55,0x332b00a0f0e3c6308965455951a2777f22f4ce25,2,0x086d4f4d7f75f218b5073ce3f3f5c2eafad7bb12,0x4200000000000000000000000000000000000006,300,10165646,1707120639
56,0x0fc6f2da77ca55d727278805f8c8f88ce446558f,2,0x4200000000000000000000000000000000000006,0x72c7748da944d3b0ba17062f728e17270194d726,300,10165699,1707120745
57,0xf32a811305bf1c615383dea84b01764488e5dfac,2,0x0199f31a2cb433e0259d85ad13fc4b47142a68ba,0x4200000000000000000000000000000000000006,300,10165739,1707120825
58,0x27f5c9b25ea2c9d8bd6af212aa55cdb9ef28bfaf,2,0x4200000000000000000000000000000000000006,0x5816175bd7fbb76398af9670f226e030a204c469,300,10165807,1707120961
59,0x0ad8fa2540f87b748129f02d809c38ab298a7bfd,2,0x4200000000000000000000000000000000000006,0xc191b3b2cf5fe889c84a538da21fba52abb3e051,300,10165848,1707121043
60,0xe9e3bae36be28ef03c5de01c0734dda209853a40,2,0x4200000000000000000000000000000000000006,0x9a979facdd2a69a8619f771b5cd66cc78ae1755e,300,10165952,1707121251
61,0xec39047468231fa1c1e554c28eaee52f711d8dfc,2,0x4200000000000000000000000000000000000006,0xd13a632323451d9a7aff338fad1ff0c3bc220d6e,300,10165999,1707121345
62,0x0c29cdcaf73f34aa4a126a65be0840483c5096df,2,0x4200000000000000000000000000000000000006,0xd205929fb94c4e91f69b05565fa5a2ac64ec43c2,300,10166500,1707122347
63,0x8a0883e38667ac7d190ce948ac9b59cc9eeb9f47,2,0x4200000000000000000000000000000000000006,0xd892167e9599b04292fe7bfc3df84bc019f8cf2c,300,10166577,1707122501
64,0xa5800b255dad170f9875956108feff934b4f3867,2,0x4200000000000000000000000000000000000006,0x5c1199fdb3772b5c4dc3403115db9ca2138d6d01,300,10166709,1707122765
65,0x7a8e3a119364e64824cc94249e1112f2cce56ba6,2,0x4200000000000000000000000000000000000006,0x5a92b58239d2e4584509b3920338b4aad4d6e783,300,10167047,1707123441
66,0x7f020b3fed355dd8adc71aaab179937f0552f6f3,2,0x4200000000000000000000000000000000000006,0x5d1b5a66895a49f6c4d5c98961201be9dce4e7f3,300,10167704,1707124755
67,0xa7796aba280ea087af4ebf9476a1e651a39ec7ef,2,0x4200000000000000000000000000000000000006,0xe819b858da548069ae9eb00cd69c4c8a261bbde9,300,10168299,1707125945
68,0x82e925d80787fd0538151a46fb26490bccad2ae0,2,0x4200000000000000000000000000000000000006,0x7365f60cec7c2e825cf07fabe31b3b6b8263c09e,300,10169498,1707128343
69,0x12f07d49b0842e7022e06863382207700627aad3,2,0x4200000000000000000000000000000000000006,0x4ee89fa47c0c27516840ea70f38c37ffa29523d6,300,10169528,1707128403
70,0x3cdac847f03eb31d622ee58f6d9cd432b3c206e2,2,0x1736d2cfdf54c416d97eb3a5f870c0f71a720418,0x4200000000000000000000000000000000000006,300,10169582,1707128511
71,0xbdc6a251407ccfbf0f7347202a55e4a589b40eb1,2,0x0407889ac07dd588edd886f45cddd10b6c3e8cef,0x4200000000000000000000000000000000000006,300,10169628,1707128603
72,0x554722a3a7cc58a5047f695535fd50c92c196333,2,0x4200000000000000000000000000000000000006,0xd05b8c2037755a95c436edce094389d8a07c545f,300,10169887,1707129121
73,0x22ea36aa06b5b5c952ce3ebc47bff0315fb1cf9a,2,0x4200000000000000000000000000000000000006,0xd819cef0189fd2e86a977bf2e72844f6df68c432,300,10170134,1707129615
74,0x0f92323f275cecbb63c37a40563289584a5a1a5c,2,0x4200000000000000000000000000000000000006,0x6407481dec8dab95e874cab56c9ba413cd58e42f,300,10170159,1707129665
75,0xefe50e88bdd9890f8f10ced409765ac4145fe08b,2,0x4200000000000000000000000000000000000006,0xafa7642ba76c85f4509dc0e226dd8ae552327f5e,300,10170839,1707131025
76,0x16ee3e0b874e2c85d664c8abc3ca7b958a2de0b6,2,0x4200000000000000000000000000000000000006,0x56f0bd0d51e002b7988e04b22a73fbd71f937bd5,300,10171188,1707131723
77,0x95e5b33b07aa44facbd2025ce7573a530d333f94,2,0x4200000000000000000000000000000000000006,0x8dda8b55b3bec2b47d14bda46f7b5e0793bcba61,300,10171388,1707132123
78,0xe23e1efa503f927fbf3e533852cc544729802838,2,0x4200000000000000000000000000000000000006,0x752566302ff3e8fae478a6e5683907d3e468d9ca,300,10171410,1707132167
79,0x212b14118471d91dc8d5fab9d60ce874db8f6007,2,0x4200000000000000000000000000000000000006,0x752566302ff3e8fae478a6e5683907d3e468d9ca,300,10171543,1707132433
80,0x19d1966800fb1a91c921eed02faab363f000ec82,2,0x12bb520edc9d4d503e387feb5e6c4afde7ea1e55,0x4200000000000000000000000000000000000006,300,10172722,1707134791
81,0x608971e8780bc598d216e47153775e21f717fd1a,2,0x3e93cb962479cf8f581d6b40a8343d90acf00b15,0x4200000000000000000000000000000000000006,300,10172753,1707134853
82,0x28b370135e3dba50e9181761897ee2a8d70366c9,2,0x4200000000000000000000000000000000000006,0xaf4a3a74cb6a109753421594c249451fb6a8238d,300,10172801,1707134949
83,0xf5d3538c37133b5718b9e8886498960456070dd6,2,0x4200000000000000000000000000000000000006,0x98bf51544f2e0aa0db6538ce11b2f1d994f6b20f,300,10173018,1707135383
84,0x47175b4c34ac3cdbb8548c079314a19ab189551d,2,0x114eee493a909a4eba20bd2bd86edd4f29342c88,0xac1bd2486aaf3b5c0fc3fd868558b082a531b2b4,300,10173812,1707136971
85,0x921dcee1d945da400fce27e50ccd30ce639ead76,2,0x4200000000000000000000000000000000000006,0x9c59e47f469fc984aa28a6df61ad9d1a6e179547,300,10174227,1707137801
86,0x61563fdfe4494b5dbcf68a2d333a021dd7aea8e6,2,0x4200000000000000000000000000000000000006,0xf0c8f2fdedcb345457a892da3ce47d2b300bf3f8,300,10174255,1707137857
87,0x7b33e3a264922e557223ab80adc29aea8e112f3e,2,0x4200000000000000000000000000000000000006,0x4febee0fbec3c1c0df00735393c3773cd05428d4,300,10174503,1707138353
88,0x1fefb71acdd25fe622fbddba0c78b97bd83249da,2,0x4200000000000000000000000000000000000006,0xbd884a8b04018c82fb4c0fd21198a6354e5ce899,300,10174524,1707138395
89,0x2e7b0b6637f9bbc2de006b44097fb50a8a971e02,2,0x4200000000000000000000000000000000000006,0xfa8de147529ea52311f6f02cf89f0f0cf6280cda,300,10174642,1707138631
90,0x022fb7fbe39a768598141cbc07193045fdcfd3c4,2,0x4200000000000000000000000000000000000006,0x4bc37203f2cdb544014de669f9e466cc73009853,300,10176266,1707141879
91,0xf75e537599440982a7378cf3cb56f3478b48371d,2,0x4200000000000000000000000000000000000006,0xc640d138b203f36b45ef39b734291b9d2db38220,300,10176323,1707141993
92,0x0e7be778dbb8d477bf1456ef8f1ae57c15116809,2,0x1539359b65df64eb956281b34a0fb2515c33b902,0x4200000000000000000000000000000000000006,300,10176962,1707143271
93,0x156e1f065541b11370a72fa331c21dade106e770,2,0x4200000000000000000000000000000000000006,0x95420e6a40f17ccb7987a49b499c6a2edb1aacb5,300,10177471,1707144289
94,0x8809d826be3e2d3eabe92c75f53e05f461ebe946,2,0x4200000000000000000000000000000000000006,0xbff73f4253d344a1fcca42cdefff1fa0ec8fbe23,300,10177487,1707144321
95,0xd4cda539258ebab0d0fbb3b7499bbd536216254d,2,0x4200000000000000000000000000000000000006,0xbd4b9650baeb6906ab88d1ac829b778b27fa08d1,300,10177659,1707144665
96,0xeb8d7cd6bdd725122fc3951f04342918fc4185d9,2,0x4200000000000000000000000000000000000006,0xa07b478cca6ed7fcbde97bcc9682704b34b30178,300,10177804,1707144955
97,0x92abd1525cb808d54c3818a4d7e84972701d9952,2,0x4200000000000000000000000000000000000006,0x9729741f4f94f5b5f2c5f16e76ae9d3d85dde210,300,10177961,1707145269
98,0x89fcbed20b5699309507f9ee88ad8242174fc0eb,2,0x4200000000000000000000000000000000000006,0x4c81410cb2a4119f7e56ec051b297c2f3eb04077,300,10178325,1707145997
99,0x62703aacbb9b5efb93dd97f3bf58a41801a63cd3,2,0x4200000000000000000000000000000000000006,0xbb3363e84f3d55e9f23f4f8c5e5786fe6181a34f,300,10179393,1707148133
100,0x78e92361a77ae95640208e8a8ed7735ee3e57091,2,0x4200000000000000000000000000000000000006,0xcb48a3e9791376e424dc90541f7e56a176a4a815,300,10179408,1707148163
101,0x829f61a26ddce230202669e1bee902ae9bc849ae,2,0x4200000000000000000000000000000000000006,0xb8f32be5f32d77386d8815986f78a01b93887b88,300,10179452,1707148251
102,0xe25614f86c8250806b0111edb866b9ec6d9e65c7,2,0x4200000000000000000000000000000000000006,0x708ef86c0d9e8deffe0dee1ed52d9bfdda01c3ce,300,10179460,1707148267
103,0x535585b1c33133067d9a4d887dfd5253e154b330,2,0x4200000000000000000000000000000000000006,0xf1542d6223193fbeff8432b043af2868f98e52c0,300,10179842,1707149031
104,0xfadaca3f71ba7b96823c6b4cff48f3b4a3cdc814,2,0x4200000000000000000000000000000000000006,0x56bdae172f1fe5334b0ce873928cec17bfb11b8d,300,10180030,1707149407
105,0xd4a9926ebb4ea47b0dfb6fecf7a8593d2d16c4c5,2,0x4200000000000000000000000000000000000006,0xd87638b1a2849f2c11500f7e0955c25621ca19d8,300,10180100,1707149547
106,0xbf5f6359745298ee65c52a32be5fe9fafb1b434d,2,0x4200000000000000000000000000000000000006,0x4e496c0256fb9d4cc7ba2fdf931bc9cbb7731660,300,10180333,1707150013
107,0xecfd7a83892fae2702c6a08510e42c4dc84fb6af,2,0x4200000000000000000000000000000000000006,0xc6aa62d5622ec11176a0b4671f35cd7309dc0574,300,10180692,1707150731
108,0xb726172fc846e2ca9e787e242540dfd518d75484,2,0x4200000000000000000000000000000000000006,0x6eb78c814d4b51db07836c93d30abdfb365c6cd6,300,10180918,1707151183
109,0x4f98a214ae518191ac001de0a3e81264b9fde178,2,0x4200000000000000000000000000000000000006,0x6afaf61bc765d462ddd24a178d28abc6dd7ea547,300,10181033,1707151413
110,0x5b584ed7997741019ab446df0df11fbcfdeefdf2,2,0x4200000000000000000000000000000000000006,0x832ba3b36ada57f34ca08b46e3c61a0602e16620,300,10181213,1707151773
111,0xf98d55e596f16d2aad3650ab899bb3488bf12699,2,0x4200000000000000000000000000000000000006,0xc0e37272755c31972255c5151c7b1e982f9867f2,300,10181417,1707152181
112,0xdaab2c11d9845ad1d43d658210eb10c5def66ee1,2,0x4200000000000000000000000000000000000006,0x79720f80fdb2074e464ce07cff55567495c3846c,300,10181515,1707152377
113,0xba305cdb80a4d36168fc27765cde336fadb15a9c,2,0x4200000000000000000000000000000000000006,0xf944cadb898e3879c3ec11156c4b56e9e87366c0,300,10181534,1707152415
114,0x9633dc0aa7da8c121c065385a726f9815e991fc8,2,0x1f9a270f7c93ce121e397c9a781e82033916b176,0x4200000000000000000000000000000000000006,300,10181660,1707152667
115,0xc84ab636481c29dbaa2b6e6828b8ba7d96473e87,2,0x4200000000000000000000000000000000000006,0xa35933a8368d73ef8f0bf6f50d1e1b80b9e5ad84,300,10181770,1707152887
116,0x9f95549deaf29b400100f98c28f3cdda1f01f526,2,0x4200000000000000000000000000000000000006,0xf9805ce444a57a17fa0b3b4559adaddf5d08ac71,300,10182039,1707153425
117,0x4c5d49b5d4376728dd38c7a0213f80e982132227,2,0x0175ee2315b58a95ae455047514534544c31af8f,0x4200000000000000000000000000000000000006,300,10182076,1707153499
118,0xcecd9c0bb626557f2447e13fe65b704dccdaa0eb,2,0x096a1ccb57455a420573bd059f3ca2b972f4ef94,0x4200000000000000000000000000000000000006,300,10182389,1707154125
119,0x5b440edce0d5432353b4a39680b9fae1dbdb8003,2,0x4200000000000000000000000000000000000006,0x5e063be42ce55b6e0fc3b24299e3c880ed3009e4,300,10182572,1707154491
120,0x2c7d141af3ad31dc9cedf798faa6807a78d15b55,2,0x4200000000000000000000000000000000000006,0x6ef91c3d680b216abe2ec2a40a3af736a04cb8fd,300,10182975,1707155297
121,0x3415b52ecf9ae1de4c668903dde3408fa687f059,2,0x4200000000000000000000000000000000000006,0xf82688a41828888c0fa966e42812347d35cdb4ac,300,10183133,1707155613
122,0xf71011f2cf55cb7421ae4017cf681b7592c4b05a,2,0x4200000000000000000000000000000000000006,0xdc631914b0d721245d9226063a15c8124a78f018,300,10183413,1707156173
123,0x0c0a1d49770c17894cb92c6aeee882138444416e,2,0x03f3e54956818e6fef1c26d05af028436dc17a90,0x4200000000000000000000000000000000000006,300,10183665,1707156677
124,0xd843866eaac60db70694545982d555708d9fafac,2,0x41702f0e30390a419dd519472e1fd7e5db111561,0x4200000000000000000000000000000000000006,300,10184916,1707159179
125,0xa3024a012eca98a71285a26468af7e35581ea9bf,2,0x4200000000000000000000000000000000000006,0x9a2270cc7d21be4225d2c5c588e86c24395f77c1,300,10185076,1707159499
126,0x68869a6f036824ebf6a23e6d7edc8ede46a17ca6,2,0x4200000000000000000000000000000000000006,0xedb553afb91fb8def47219296fb79aae134258c8,300,10185368,1707160083
127,0xb4a8c76d3a2858c8a2032d87a24b5e786caab525,2,0x4200000000000000000000000000000000000006,0x42ba6e3e7609563e8869b124f1f8a7b35dd2aac2,300,10185675,1707160697
128,0xe51fb04aad7dcf3113d24965180bab0931c81149,2,0x4200000000000000000000000000000000000006,0x9f20793122bf5214f18e5f5d87b0d9e76c2974af,300,10185686,1707160719
129,0xefbf3cd55023d331704ab3145e090eb26e902d44,2,0x4200000000000000000000000000000000000006,0x7c35aeecfa2bb50c76b32fa0f189c90ce57b39a4,300,10185813,1707160973
130,0x4dad89260de250a40f535f51262ee0f3791ea741,2,0x4200000000000000000000000000000000000006,0xa26c4ab776503a93701b4835dc6e778cea0c9f9b,300,10186503,1707162353
131,0x0250f7612ce62afcfaf3d6bd05c0ce644bdfb930,2,0x4200000000000000000000000000000000000006,0xe06b9d425a0e0497ec08244e241b48befc2df4e9,300,10186613,1707162573
132,0x67b05fb21fd777f3b7be7f93e8f146731d3a5bad,2,0x4200000000000000000000000000000000000006,0xe9c40ced8bba12f83dca9922c167599654ba1685,300,10186782,1707162911
133,0x63951b90a261fd4a1ffe88bae230ee356983387f,2,0x4200000000000000000000000000000000000006,0xd3ff9f11f596f5c9c11f07c8bbcbe46692480370,300,10186848,1707163043
134,0x38816266a5b8b4c4ab5ec90e32467da339c2f262,2,0x4200000000000000000000000000000000000006,0x5727b1d054b9e1ac893dabd3400dd127f68295bc,300,10186931,1707163209
135,0xd9ac3e39605cf38c295dc040ba1b097a6aa252b0,2,0x4200000000000000000000000000000000000006,0xfcac15f1d15837361cbbcc40b06c20b682268874,300,10186971,1707163289
136,0x27a5cb41edf8c009bbbfdc885575bf1cc0dfd696,2,0x4200000000000000000000000000000000000006,0x93d7286443e14ad3a9040af51cb2a2db4f631031,300,10186974,1707163295
137,0x7e3a8520105f3660128d9689f1d64daaa4b2acf7,2,0x323f17985fd271c51577fa48ca6bb54641294290,0x4200000000000000000000000000000000000006,300,10187160,1707163667
138,0x1fb79bda51bff5c91e6c12e1e2eb746f41de6546,2,0x4200000000000000000000000000000000000006,0x6d7903bfee30c1bddbc05cac669aff633ba7a782,300,10187312,1707163971
139,0xd2a1afcaf043cde3b4a0c16f9b7b9d0ec45e4bb6,2,0x0df6ad2028bf1558fb1da05c64ea78def3100119,0x4200000000000000000000000000000000000006,300,10187683,1707164713
140,0x0a7b8959124403b9f41106aca2fbfaaf5bccb304,2,0x4200000000000000000000000000000000000006,0x6760f7b01f13d4c49df9372b36d047f1a0bdfbbe,300,10188465,1707166277
141,0x638fb6135eb8242ebb31c1dd8c35b3473528b0bf,2,0x4200000000000000000000000000000000000006,0xf80e972a857c361a489b1f24ff8ad473338bd197,300,10188486,1707166319
142,0xbb3950508a52598ef5dc637d2fe6f06e79a0f08c,2,0x4200000000000000000000000000000000000006,0x82d5af583e9dde97a6197e807e97aeff03f75f5b,300,10188542,1707166431
143,0x63fdafe2354d073c9cf51ff58a9f5ccfc2fb9f0b,2,0x4200000000000000000000000000000000000006,0x4ae897c2e32d5a0d60729c5e1fdcd45079a2d3cd,300,10188954,1707167255
144,0x9f425d49c45e3b9ab02ac502ae4a7c785f45be96,2,0x4200000000000000000000000000000000000006,0x721f2a72ddb697628b0ce0254c80059fca5e2b06,300,10189055,1707167457
145,0x07159eefd429785772de23b69cbc8a651830c201,2,0x3458a741b31f532c31606162f9dcad49b10bc365,0x4200000000000000000000000000000000000006,300,10189232,1707167811
146,0x72454ceab2fc9f39c346a058556b9fcc8c288a59,2,0x4200000000000000000000000000000000000006,0x94ea65b82b2d40d0e5bfcd56fcf38b9995bdb5a2,300,10189437,1707168221
147,0x7b88063987480671e51d94078b3f563ad6023078,2,0x04b3f2a368ccd49cb624f9c5775d62f7b85b0a07,0x4200000000000000000000000000000000000006,300,10189621,1707168589
148,0x40079b1777220842cf9b75c3bba991bb6e669f06,2,0x07de1d17b7aac152df6180f437ba334cddc0fb46,0x4200000000000000000000000000000000000006,300,10189703,1707168753
149,0xf875ae9cf572fc40911664299c24f9e5b8ce3da8,2,0x4200000000000000000000000000000000000006,0x8ea4233081e689864e66e422ad3b7a34a3c3ce13,300,10190309,1707169965
150,0xd7ae88befd5456889442e2a67539d6c9a12cdc44,2,0x4200000000000000000000000000000000000006,0x7466f251c2a63899c405c178272a696fd3dee774,300,10191270,1707171887
151,0x05c78f069f7dffde529c2b2c44e7ca162437d8a8,2,0x0cfa6ee1975a79c35b7e271b8ce5165e34f7dbcc,0x4200000000000000000000000000000000000006,300,10192674,1707174695
152,0x10f3c943f23e01f60072e2122691ac2792da3124,2,0x4200000000000000000000000000000000000006,0xe0a72f62b2ea8d4fb0b7afb6f7b731a81510d05f,300,10192878,1707175103
153,0xf683a06b6b5116528a92db30b9854cbcaa4f996a,2,0x15f69212b5ca824133acd8e3ea4c1aec37c7b2a2,0x4200000000000000000000000000000000000006,300,10193354,1707176055
